client_id,artisan_id,category,subscription,type,value,date
75,85,Déménagement,premium,ignore,0.0,2026-03-03
304,68,Serrurerie,basic,ignore,0.0,2025-06-08
224,149,Carrelage,free,view_profile,0.2,2026-05-29
341,185,Carrelage,premium,ignore,0.0,2026-03-16
21,238,Carrelage,basic,reject_offer,-0.3,2025-06-19
66,277,Climatisation,free,view_profile,0.2,2025-07-12
13,154,Électricité,free,view_profile,0.2,2025-10-30
365,169,Peinture,free,message_sent,0.6,2025-07-14
314,171,Plomberie,free,ignore,0.0,2025-08-08
391,262,Déménagement,premium,ignore,0.0,2025-07-23
336,135,Nettoyage,free,accept_offer,1.0,2026-03-16
210,233,Maçonnerie,premium,message_sent,0.6,2026-04-22
66,282,Électricité,free,view_profile,0.2,2025-07-18
329,262,Déménagement,premium,reject_offer,-0.3,2026-04-13
115,12,Informatique,premium,accept_offer,1.0,2025-11-28
255,287,Maçonnerie,free,reject_offer,-0.3,2025-06-17
345,117,Menuiserie,elite,accept_offer,1.0,2026-03-31
396,60,Électricité,free,accept_offer,1.0,2025-07-24
114,228,Informatique,premium,message_sent,0.6,2025-10-05
369,207,Climatisation,free,reject_offer,-0.3,2025-06-12
164,170,Électricité,premium,accept_offer,1.0,2025-11-28
253,191,Informatique,premium,accept_offer,1.0,2025-11-08
358,11,Électricité,free,reject_offer,-0.3,2025-10-25
96,295,Maçonnerie,free,ignore,0.0,2025-06-05
215,221,Climatisation,basic,reject_offer,-0.3,2025-06-30
354,153,Climatisation,free,accept_offer,1.0,2025-08-22
267,279,Serrurerie,premium,accept_offer,1.0,2025-12-15
35,25,Carrelage,premium,accept_offer,1.0,2026-01-06
236,124,Nettoyage,basic,message_sent,0.6,2025-10-22
191,228,Informatique,premium,ignore,0.0,2025-07-17
205,163,Déménagement,elite,view_profile,0.2,2026-01-03
48,115,Serrurerie,basic,reject_offer,-0.3,2026-03-18
36,154,Électricité,free,reject_offer,-0.3,2026-03-14
30,72,Climatisation,free,accept_offer,1.0,2026-04-26
11,263,Menuiserie,free,message_sent,0.6,2026-02-05
371,205,Informatique,basic,reject_offer,-0.3,2025-08-26
328,204,Carrelage,free,message_sent,0.6,2025-11-06
236,256,Déménagement,free,ignore,0.0,2025-09-05
166,5,Électricité,free,accept_offer,1.0,2026-05-16
95,124,Nettoyage,basic,ignore,0.0,2025-10-11
90,109,Climatisation,elite,accept_offer,1.0,2025-06-07
393,17,Nettoyage,free,message_sent,0.6,2026-01-23
364,65,Menuiserie,free,accept_offer,1.0,2025-11-21
176,127,Nettoyage,free,ignore,0.0,2025-12-25
308,56,Jardinage,basic,accept_offer,1.0,2025-11-25
162,235,Maçonnerie,free,message_sent,0.6,2026-03-31
15,197,Serrurerie,basic,view_profile,0.2,2026-02-15
289,194,Déménagement,free,view_profile,0.2,2025-10-25
85,189,Informatique,basic,accept_offer,1.0,2025-10-05
391,110,Climatisation,free,message_sent,0.6,2025-08-17
318,174,Maçonnerie,premium,accept_offer,1.0,2025-11-01
184,93,Déménagement,free,ignore,0.0,2025-07-17
165,276,Menuiserie,elite,ignore,0.0,2025-08-15
269,199,Maçonnerie,elite,message_sent,0.6,2025-10-26
11,72,Climatisation,free,reject_offer,-0.3,2025-12-22
95,47,Informatique,basic,reject_offer,-0.3,2025-07-25
249,152,Déménagement,premium,ignore,0.0,2026-04-08
72,68,Serrurerie,basic,view_profile,0.2,2025-07-19
209,238,Carrelage,basic,reject_offer,-0.3,2025-09-03
62,184,Jardinage,basic,ignore,0.0,2026-04-03
91,208,Nettoyage,basic,accept_offer,1.0,2025-09-20
244,3,Carrelage,basic,accept_offer,1.0,2025-08-08
182,17,Nettoyage,free,ignore,0.0,2025-08-06
119,81,Jardinage,free,accept_offer,1.0,2025-11-06
273,184,Jardinage,basic,view_profile,0.2,2025-08-21
24,215,Jardinage,basic,view_profile,0.2,2026-03-31
25,55,Nettoyage,free,reject_offer,-0.3,2026-04-30
125,109,Climatisation,elite,accept_offer,1.0,2025-09-28
251,250,Déménagement,basic,view_profile,0.2,2025-07-06
2,30,Peinture,basic,reject_offer,-0.3,2025-09-07
363,298,Déménagement,free,ignore,0.0,2026-01-11
51,193,Serrurerie,basic,view_profile,0.2,2025-11-26
193,144,Déménagement,premium,reject_offer,-0.3,2025-07-07
264,189,Informatique,basic,accept_offer,1.0,2026-04-08
159,2,Carrelage,free,ignore,0.0,2026-03-28
319,74,Informatique,basic,message_sent,0.6,2025-10-29
400,177,Carrelage,free,reject_offer,-0.3,2025-09-24
70,120,Climatisation,elite,view_profile,0.2,2025-12-19
334,240,Climatisation,basic,accept_offer,1.0,2026-03-05
394,39,Serrurerie,premium,message_sent,0.6,2025-12-14
149,226,Jardinage,premium,reject_offer,-0.3,2025-10-08
228,7,Serrurerie,free,accept_offer,1.0,2025-08-04
315,152,Déménagement,premium,ignore,0.0,2025-12-02
101,54,Climatisation,basic,ignore,0.0,2026-05-14
232,256,Déménagement,free,accept_offer,1.0,2026-01-06
365,220,Peinture,free,accept_offer,1.0,2025-11-28
91,242,Menuiserie,basic,ignore,0.0,2026-01-05
35,65,Menuiserie,free,view_profile,0.2,2026-03-26
82,284,Plomberie,free,view_profile,0.2,2026-05-29
332,165,Plomberie,elite,accept_offer,1.0,2025-07-03
209,38,Climatisation,premium,reject_offer,-0.3,2026-04-20
31,80,Jardinage,premium,view_profile,0.2,2025-07-10
346,59,Informatique,basic,accept_offer,1.0,2026-04-21
281,227,Plomberie,basic,view_profile,0.2,2026-04-23
245,219,Déménagement,elite,message_sent,0.6,2025-10-08
70,78,Plomberie,free,view_profile,0.2,2026-02-08
64,277,Climatisation,free,accept_offer,1.0,2025-08-23
37,71,Menuiserie,free,reject_offer,-0.3,2026-04-26
265,146,Climatisation,basic,accept_offer,1.0,2025-12-10
213,113,Plomberie,premium,accept_offer,1.0,2025-07-17
43,147,Déménagement,basic,ignore,0.0,2026-04-11
160,99,Carrelage,free,view_profile,0.2,2025-06-19
383,126,Menuiserie,premium,accept_offer,1.0,2025-11-24
396,126,Menuiserie,premium,accept_offer,1.0,2026-03-07
290,77,Climatisation,basic,ignore,0.0,2026-05-30
358,38,Climatisation,premium,message_sent,0.6,2025-10-15
224,177,Carrelage,free,accept_offer,1.0,2026-04-21
258,195,Maçonnerie,free,accept_offer,1.0,2025-09-19
65,246,Climatisation,free,ignore,0.0,2026-03-06
366,133,Carrelage,free,view_profile,0.2,2026-05-08
284,104,Climatisation,basic,ignore,0.0,2026-02-14
212,176,Carrelage,basic,reject_offer,-0.3,2025-11-26
108,269,Carrelage,free,view_profile,0.2,2025-07-23
51,141,Nettoyage,basic,ignore,0.0,2025-06-20
199,181,Peinture,free,view_profile,0.2,2026-01-10
202,150,Nettoyage,basic,view_profile,0.2,2026-01-18
113,189,Informatique,basic,view_profile,0.2,2025-08-17
250,94,Déménagement,free,ignore,0.0,2025-11-13
177,113,Plomberie,premium,reject_offer,-0.3,2025-10-10
251,188,Nettoyage,basic,reject_offer,-0.3,2025-11-12
385,198,Serrurerie,premium,reject_offer,-0.3,2026-01-01
134,271,Jardinage,free,reject_offer,-0.3,2025-11-02
302,219,Déménagement,elite,view_profile,0.2,2025-10-25
296,148,Informatique,elite,accept_offer,1.0,2025-08-05
12,158,Climatisation,basic,accept_offer,1.0,2025-08-14
162,3,Carrelage,basic,ignore,0.0,2026-03-28
67,291,Nettoyage,basic,accept_offer,1.0,2025-12-18
274,171,Plomberie,free,ignore,0.0,2025-08-17
345,28,Peinture,basic,ignore,0.0,2025-08-08
385,230,Menuiserie,free,ignore,0.0,2026-06-04
253,92,Climatisation,basic,reject_offer,-0.3,2025-10-01
379,164,Jardinage,free,ignore,0.0,2026-04-15
226,300,Déménagement,free,ignore,0.0,2025-10-14
351,138,Peinture,basic,accept_offer,1.0,2025-07-12
68,295,Maçonnerie,free,view_profile,0.2,2026-01-14
337,191,Informatique,premium,reject_offer,-0.3,2025-09-08
76,101,Jardinage,basic,message_sent,0.6,2026-02-12
237,282,Électricité,free,ignore,0.0,2026-05-24
359,4,Informatique,premium,message_sent,0.6,2025-11-28
253,291,Nettoyage,basic,reject_offer,-0.3,2025-08-14
192,60,Électricité,free,ignore,0.0,2025-11-01
358,27,Peinture,free,reject_offer,-0.3,2025-09-17
118,272,Électricité,free,view_profile,0.2,2025-11-01
232,285,Climatisation,free,ignore,0.0,2025-08-17
397,125,Climatisation,free,view_profile,0.2,2026-05-01
375,80,Jardinage,premium,reject_offer,-0.3,2026-03-22
358,139,Nettoyage,free,accept_offer,1.0,2025-12-24
250,205,Informatique,basic,ignore,0.0,2026-01-18
7,203,Jardinage,basic,view_profile,0.2,2026-04-23
113,72,Climatisation,free,ignore,0.0,2026-02-26
219,103,Déménagement,basic,view_profile,0.2,2025-07-09
71,78,Plomberie,free,view_profile,0.2,2025-06-30
369,266,Maçonnerie,basic,accept_offer,1.0,2025-10-20
65,199,Maçonnerie,elite,reject_offer,-0.3,2026-03-10
105,105,Déménagement,premium,ignore,0.0,2025-09-21
217,232,Menuiserie,free,accept_offer,1.0,2025-12-17
12,261,Nettoyage,free,view_profile,0.2,2026-05-24
277,208,Nettoyage,basic,accept_offer,1.0,2026-04-27
44,106,Plomberie,basic,accept_offer,1.0,2025-11-23
328,130,Peinture,premium,accept_offer,1.0,2025-10-29
223,69,Peinture,basic,view_profile,0.2,2025-12-11
215,144,Déménagement,premium,reject_offer,-0.3,2025-07-01
59,97,Climatisation,free,view_profile,0.2,2026-04-19
190,48,Déménagement,free,ignore,0.0,2025-09-23
192,26,Jardinage,elite,reject_offer,-0.3,2025-06-05
40,56,Jardinage,basic,ignore,0.0,2025-11-01
201,57,Jardinage,free,accept_offer,1.0,2026-03-03
367,31,Déménagement,free,reject_offer,-0.3,2025-06-29
111,269,Carrelage,free,ignore,0.0,2026-03-27
328,19,Déménagement,premium,message_sent,0.6,2026-04-27
35,32,Carrelage,free,message_sent,0.6,2025-10-22
124,33,Nettoyage,elite,accept_offer,1.0,2025-12-19
261,175,Nettoyage,free,view_profile,0.2,2025-09-22
170,98,Électricité,free,accept_offer,1.0,2026-05-06
53,141,Nettoyage,basic,reject_offer,-0.3,2025-09-24
245,159,Menuiserie,basic,accept_offer,1.0,2025-12-02
259,26,Jardinage,elite,view_profile,0.2,2026-04-20
328,7,Serrurerie,free,view_profile,0.2,2025-12-28
265,163,Déménagement,elite,accept_offer,1.0,2026-01-20
57,250,Déménagement,basic,ignore,0.0,2026-01-21
282,135,Nettoyage,free,view_profile,0.2,2026-04-12
20,80,Jardinage,premium,ignore,0.0,2026-05-07
53,208,Nettoyage,basic,ignore,0.0,2026-03-01
356,287,Maçonnerie,free,reject_offer,-0.3,2025-09-17
248,53,Nettoyage,free,accept_offer,1.0,2025-07-29
188,265,Menuiserie,free,ignore,0.0,2026-01-08
265,217,Menuiserie,premium,view_profile,0.2,2026-03-23
293,241,Informatique,free,ignore,0.0,2025-12-19
225,183,Informatique,free,reject_offer,-0.3,2026-06-04
267,104,Climatisation,basic,ignore,0.0,2025-08-25
212,34,Nettoyage,elite,accept_offer,1.0,2025-06-26
369,165,Plomberie,elite,reject_offer,-0.3,2025-11-22
275,107,Électricité,free,reject_offer,-0.3,2025-10-13
183,277,Climatisation,free,view_profile,0.2,2025-11-30
217,168,Plomberie,basic,accept_offer,1.0,2025-08-20
280,190,Déménagement,free,message_sent,0.6,2025-10-05
127,297,Déménagement,premium,reject_offer,-0.3,2026-02-20
84,145,Climatisation,free,view_profile,0.2,2025-12-26
338,73,Climatisation,elite,view_profile,0.2,2026-05-29
247,172,Maçonnerie,premium,accept_offer,1.0,2025-07-09
349,170,Électricité,premium,accept_offer,1.0,2025-10-20
218,220,Peinture,free,accept_offer,1.0,2026-04-10
107,3,Carrelage,basic,ignore,0.0,2025-09-16
4,78,Plomberie,free,ignore,0.0,2025-11-26
105,81,Jardinage,free,reject_offer,-0.3,2026-01-27
92,246,Climatisation,free,ignore,0.0,2026-01-11
304,287,Maçonnerie,free,ignore,0.0,2025-09-26
131,163,Déménagement,elite,view_profile,0.2,2025-12-11
379,32,Carrelage,free,view_profile,0.2,2025-08-08
266,190,Déménagement,free,ignore,0.0,2026-01-09
55,123,Maçonnerie,free,view_profile,0.2,2026-03-10
240,98,Électricité,free,ignore,0.0,2025-06-08
275,289,Carrelage,premium,ignore,0.0,2025-08-08
370,5,Électricité,free,reject_offer,-0.3,2025-09-27
285,86,Peinture,free,ignore,0.0,2026-02-03
241,234,Menuiserie,free,ignore,0.0,2025-08-03
62,257,Menuiserie,free,accept_offer,1.0,2025-11-15
66,247,Carrelage,free,ignore,0.0,2025-12-21
102,1,Maçonnerie,basic,ignore,0.0,2025-07-06
5,227,Plomberie,basic,reject_offer,-0.3,2025-08-18
38,25,Carrelage,premium,ignore,0.0,2025-10-25
73,100,Menuiserie,free,accept_offer,1.0,2025-10-31
251,111,Informatique,basic,ignore,0.0,2025-07-01
179,248,Carrelage,free,ignore,0.0,2026-05-25
340,229,Électricité,free,ignore,0.0,2025-07-23
388,219,Déménagement,elite,reject_offer,-0.3,2026-05-18
297,299,Informatique,basic,reject_offer,-0.3,2025-07-30
193,187,Peinture,basic,ignore,0.0,2026-01-13
180,205,Informatique,basic,accept_offer,1.0,2026-01-24
209,152,Déménagement,premium,view_profile,0.2,2026-04-13
371,194,Déménagement,free,accept_offer,1.0,2025-10-03
100,148,Informatique,elite,accept_offer,1.0,2025-06-13
9,188,Nettoyage,basic,view_profile,0.2,2025-10-27
71,195,Maçonnerie,free,accept_offer,1.0,2025-12-08
101,235,Maçonnerie,free,reject_offer,-0.3,2026-05-26
94,66,Peinture,free,ignore,0.0,2026-03-28
39,133,Carrelage,free,message_sent,0.6,2026-04-20
361,7,Serrurerie,free,accept_offer,1.0,2025-12-07
355,146,Climatisation,basic,accept_offer,1.0,2025-10-07
216,26,Jardinage,elite,reject_offer,-0.3,2025-11-23
253,59,Informatique,basic,view_profile,0.2,2025-11-20
20,50,Électricité,free,view_profile,0.2,2025-12-25
363,78,Plomberie,free,accept_offer,1.0,2025-06-20
259,17,Nettoyage,free,view_profile,0.2,2025-11-30
287,293,Plomberie,basic,reject_offer,-0.3,2026-05-13
134,240,Climatisation,basic,accept_offer,1.0,2026-04-07
234,285,Climatisation,free,ignore,0.0,2025-09-17
113,164,Jardinage,free,message_sent,0.6,2026-02-16
366,106,Plomberie,basic,accept_offer,1.0,2025-07-20
308,96,Informatique,basic,view_profile,0.2,2026-03-24
207,242,Menuiserie,basic,reject_offer,-0.3,2025-10-12
197,125,Climatisation,free,ignore,0.0,2026-06-03
259,212,Informatique,basic,ignore,0.0,2025-12-20
146,123,Maçonnerie,free,ignore,0.0,2025-06-16
107,47,Informatique,basic,ignore,0.0,2026-02-13
355,72,Climatisation,free,ignore,0.0,2025-12-30
217,187,Peinture,basic,view_profile,0.2,2026-02-25
73,159,Menuiserie,basic,accept_offer,1.0,2025-11-22
136,86,Peinture,free,ignore,0.0,2026-02-15
343,66,Peinture,free,accept_offer,1.0,2025-06-25
18,73,Climatisation,elite,view_profile,0.2,2025-12-22
341,26,Jardinage,elite,view_profile,0.2,2026-05-12
383,194,Déménagement,free,ignore,0.0,2025-11-15
45,13,Plomberie,elite,reject_offer,-0.3,2025-11-25
144,107,Électricité,free,ignore,0.0,2026-02-13
59,206,Nettoyage,basic,ignore,0.0,2025-09-16
374,30,Peinture,basic,ignore,0.0,2026-05-27
372,102,Informatique,free,ignore,0.0,2025-11-15
216,112,Électricité,basic,accept_offer,1.0,2026-06-04
391,103,Déménagement,basic,ignore,0.0,2025-07-20
30,30,Peinture,basic,reject_offer,-0.3,2026-04-02
27,270,Peinture,free,ignore,0.0,2026-04-02
121,34,Nettoyage,elite,accept_offer,1.0,2026-02-26
59,2,Carrelage,free,ignore,0.0,2025-11-10
273,23,Informatique,free,view_profile,0.2,2026-04-30
119,172,Maçonnerie,premium,accept_offer,1.0,2025-10-25
34,172,Maçonnerie,premium,accept_offer,1.0,2026-04-08
388,93,Déménagement,free,reject_offer,-0.3,2025-06-30
319,118,Informatique,basic,view_profile,0.2,2025-10-17
362,113,Plomberie,premium,accept_offer,1.0,2026-01-04
218,46,Serrurerie,basic,message_sent,0.6,2026-01-04
202,88,Maçonnerie,basic,accept_offer,1.0,2026-04-30
13,263,Menuiserie,free,ignore,0.0,2025-07-17
72,71,Menuiserie,free,ignore,0.0,2026-01-10
267,35,Jardinage,basic,accept_offer,1.0,2026-03-24
156,235,Maçonnerie,free,ignore,0.0,2025-10-14
394,235,Maçonnerie,free,ignore,0.0,2025-11-29
368,113,Plomberie,premium,view_profile,0.2,2025-07-20
19,179,Peinture,free,accept_offer,1.0,2025-09-21
346,126,Menuiserie,premium,view_profile,0.2,2026-04-14
222,255,Serrurerie,free,ignore,0.0,2026-04-10
230,258,Serrurerie,free,accept_offer,1.0,2025-08-15
49,286,Plomberie,basic,accept_offer,1.0,2025-08-07
383,158,Climatisation,basic,view_profile,0.2,2026-01-07
311,120,Climatisation,elite,accept_offer,1.0,2025-12-30
376,183,Informatique,free,reject_offer,-0.3,2025-07-28
208,249,Maçonnerie,free,reject_offer,-0.3,2026-05-24
51,261,Nettoyage,free,reject_offer,-0.3,2025-12-25
65,272,Électricité,free,accept_offer,1.0,2025-09-23
210,121,Plomberie,basic,accept_offer,1.0,2026-03-01
341,184,Jardinage,basic,view_profile,0.2,2026-05-06
204,83,Déménagement,free,reject_offer,-0.3,2025-12-27
89,82,Maçonnerie,premium,view_profile,0.2,2026-01-12
223,228,Informatique,premium,reject_offer,-0.3,2026-05-24
264,6,Maçonnerie,elite,accept_offer,1.0,2026-05-23
100,230,Menuiserie,free,reject_offer,-0.3,2025-07-18
203,167,Menuiserie,free,view_profile,0.2,2026-03-13
329,276,Menuiserie,elite,ignore,0.0,2025-06-05
238,150,Nettoyage,basic,reject_offer,-0.3,2025-10-06
163,290,Menuiserie,free,accept_offer,1.0,2025-08-13
166,175,Nettoyage,free,reject_offer,-0.3,2026-02-05
239,78,Plomberie,free,accept_offer,1.0,2026-04-09
254,195,Maçonnerie,free,message_sent,0.6,2026-03-13
97,286,Plomberie,basic,accept_offer,1.0,2026-03-04
13,163,Déménagement,elite,view_profile,0.2,2025-07-12
364,149,Carrelage,free,view_profile,0.2,2026-01-16
56,199,Maçonnerie,elite,accept_offer,1.0,2026-03-14
299,97,Climatisation,free,reject_offer,-0.3,2025-08-15
303,181,Peinture,free,ignore,0.0,2025-12-01
48,274,Carrelage,free,reject_offer,-0.3,2025-07-16
332,59,Informatique,basic,ignore,0.0,2025-11-09
270,220,Peinture,free,view_profile,0.2,2026-05-04
185,23,Informatique,free,view_profile,0.2,2026-04-09
95,135,Nettoyage,free,message_sent,0.6,2026-05-31
327,93,Déménagement,free,accept_offer,1.0,2026-01-19
288,252,Serrurerie,elite,accept_offer,1.0,2026-01-28
26,120,Climatisation,elite,reject_offer,-0.3,2025-08-16
302,101,Jardinage,basic,view_profile,0.2,2025-07-27
375,77,Climatisation,basic,accept_offer,1.0,2025-06-11
33,260,Électricité,premium,accept_offer,1.0,2026-04-21
19,253,Carrelage,free,message_sent,0.6,2026-03-24
387,12,Informatique,premium,accept_offer,1.0,2026-04-30
308,177,Carrelage,free,view_profile,0.2,2025-09-05
83,117,Menuiserie,elite,ignore,0.0,2025-12-30
310,108,Informatique,premium,ignore,0.0,2026-04-25
288,9,Menuiserie,free,accept_offer,1.0,2025-06-26
7,256,Déménagement,free,reject_offer,-0.3,2025-06-15
70,134,Maçonnerie,free,accept_offer,1.0,2025-12-19
334,217,Menuiserie,premium,view_profile,0.2,2026-05-30
294,232,Menuiserie,free,accept_offer,1.0,2026-01-31
377,148,Informatique,elite,reject_offer,-0.3,2026-05-28
168,254,Plomberie,basic,ignore,0.0,2026-05-24
48,142,Déménagement,premium,accept_offer,1.0,2026-05-10
306,189,Informatique,basic,ignore,0.0,2026-05-18
398,254,Plomberie,basic,message_sent,0.6,2025-12-16
278,253,Carrelage,free,ignore,0.0,2025-12-07
331,156,Nettoyage,basic,message_sent,0.6,2025-12-12
113,131,Serrurerie,free,accept_offer,1.0,2025-07-08
144,195,Maçonnerie,free,accept_offer,1.0,2026-03-13
275,215,Jardinage,basic,accept_offer,1.0,2026-02-23
102,138,Peinture,basic,accept_offer,1.0,2025-11-03
288,118,Informatique,basic,reject_offer,-0.3,2025-12-02
336,281,Climatisation,premium,ignore,0.0,2026-04-23
82,214,Informatique,basic,reject_offer,-0.3,2025-09-23
223,201,Menuiserie,free,ignore,0.0,2026-02-25
161,124,Nettoyage,basic,view_profile,0.2,2026-05-10
236,243,Peinture,premium,accept_offer,1.0,2026-02-01
3,261,Nettoyage,free,ignore,0.0,2025-10-31
125,82,Maçonnerie,premium,reject_offer,-0.3,2026-05-04
210,288,Jardinage,free,message_sent,0.6,2026-05-03
129,154,Électricité,free,message_sent,0.6,2026-01-11
306,173,Menuiserie,elite,ignore,0.0,2025-06-21
183,13,Plomberie,elite,reject_offer,-0.3,2025-11-08
164,31,Déménagement,free,reject_offer,-0.3,2025-06-21
306,90,Électricité,free,accept_offer,1.0,2025-12-27
238,85,Déménagement,premium,ignore,0.0,2025-06-09
27,235,Maçonnerie,free,view_profile,0.2,2025-09-01
389,101,Jardinage,basic,accept_offer,1.0,2026-05-27
240,229,Électricité,free,message_sent,0.6,2026-02-10
73,162,Menuiserie,basic,message_sent,0.6,2025-11-28
342,3,Carrelage,basic,message_sent,0.6,2025-06-19
33,216,Plomberie,free,view_profile,0.2,2026-03-18
180,57,Jardinage,free,accept_offer,1.0,2026-05-17
68,3,Carrelage,basic,accept_offer,1.0,2025-11-27
12,95,Serrurerie,elite,ignore,0.0,2025-07-23
160,108,Informatique,premium,accept_offer,1.0,2025-07-08
72,238,Carrelage,basic,reject_offer,-0.3,2026-05-21
352,120,Climatisation,elite,ignore,0.0,2026-02-11
318,170,Électricité,premium,view_profile,0.2,2025-07-26
58,73,Climatisation,elite,message_sent,0.6,2025-12-02
295,15,Maçonnerie,free,message_sent,0.6,2025-08-29
206,184,Jardinage,basic,view_profile,0.2,2026-01-26
136,77,Climatisation,basic,reject_offer,-0.3,2026-05-16
195,94,Déménagement,free,ignore,0.0,2025-11-28
57,27,Peinture,free,ignore,0.0,2026-02-13
115,271,Jardinage,free,view_profile,0.2,2026-05-17
180,179,Peinture,free,message_sent,0.6,2025-07-16
133,221,Climatisation,basic,ignore,0.0,2026-04-10
321,42,Électricité,basic,accept_offer,1.0,2025-11-17
49,41,Électricité,free,reject_offer,-0.3,2025-11-07
177,184,Jardinage,basic,accept_offer,1.0,2026-05-21
113,233,Maçonnerie,premium,accept_offer,1.0,2026-01-04
70,243,Peinture,premium,view_profile,0.2,2025-07-30
213,234,Menuiserie,free,view_profile,0.2,2026-01-17
129,198,Serrurerie,premium,view_profile,0.2,2025-08-15
45,163,Déménagement,elite,reject_offer,-0.3,2025-12-13
217,86,Peinture,free,ignore,0.0,2025-10-14
52,89,Maçonnerie,free,ignore,0.0,2025-06-19
264,132,Peinture,free,accept_offer,1.0,2026-02-21
336,227,Plomberie,basic,accept_offer,1.0,2025-06-12
302,31,Déménagement,free,reject_offer,-0.3,2025-10-02
43,221,Climatisation,basic,message_sent,0.6,2025-10-03
317,173,Menuiserie,elite,ignore,0.0,2026-01-14
382,253,Carrelage,free,ignore,0.0,2025-11-11
172,17,Nettoyage,free,reject_offer,-0.3,2026-04-16
303,277,Climatisation,free,view_profile,0.2,2025-08-08
347,215,Jardinage,basic,accept_offer,1.0,2026-05-17
52,89,Maçonnerie,free,ignore,0.0,2025-09-23
144,118,Informatique,basic,ignore,0.0,2026-03-03
285,272,Électricité,free,ignore,0.0,2025-11-09
258,177,Carrelage,free,ignore,0.0,2025-07-21
337,150,Nettoyage,basic,reject_offer,-0.3,2025-07-04
75,190,Déménagement,free,reject_offer,-0.3,2025-10-07
206,153,Climatisation,free,accept_offer,1.0,2026-05-18
75,284,Plomberie,free,view_profile,0.2,2025-10-04
55,127,Nettoyage,free,message_sent,0.6,2026-02-01
186,190,Déménagement,free,accept_offer,1.0,2026-01-29
95,33,Nettoyage,elite,view_profile,0.2,2025-11-21
150,13,Plomberie,elite,reject_offer,-0.3,2026-04-22
133,100,Menuiserie,free,ignore,0.0,2026-02-26
363,104,Climatisation,basic,reject_offer,-0.3,2025-10-10
224,191,Informatique,premium,message_sent,0.6,2025-07-18
20,81,Jardinage,free,accept_offer,1.0,2026-03-31
248,248,Carrelage,free,view_profile,0.2,2026-04-29
55,165,Plomberie,elite,view_profile,0.2,2025-08-19
350,300,Déménagement,free,view_profile,0.2,2026-05-15
240,65,Menuiserie,free,accept_offer,1.0,2025-11-25
33,232,Menuiserie,free,message_sent,0.6,2025-08-26
261,58,Informatique,basic,reject_offer,-0.3,2025-08-16
351,43,Menuiserie,free,ignore,0.0,2026-02-17
251,118,Informatique,basic,ignore,0.0,2025-08-23
81,51,Menuiserie,elite,accept_offer,1.0,2025-10-09
204,291,Nettoyage,basic,ignore,0.0,2025-11-16
227,112,Électricité,basic,reject_offer,-0.3,2026-01-13
399,248,Carrelage,free,view_profile,0.2,2025-06-18
184,71,Menuiserie,free,ignore,0.0,2026-05-20
232,250,Déménagement,basic,view_profile,0.2,2026-04-30
150,178,Peinture,basic,ignore,0.0,2026-04-17
374,42,Électricité,basic,accept_offer,1.0,2025-09-13
29,131,Serrurerie,free,message_sent,0.6,2025-07-01
6,91,Serrurerie,premium,view_profile,0.2,2026-05-01
194,267,Maçonnerie,basic,message_sent,0.6,2026-02-13
285,18,Jardinage,free,ignore,0.0,2025-11-10
327,178,Peinture,basic,ignore,0.0,2025-08-31
305,162,Menuiserie,basic,accept_offer,1.0,2026-01-22
390,204,Carrelage,free,view_profile,0.2,2026-05-03
399,25,Carrelage,premium,message_sent,0.6,2026-04-10
400,106,Plomberie,basic,message_sent,0.6,2026-05-21
354,236,Peinture,free,ignore,0.0,2025-11-04
321,36,Serrurerie,free,accept_offer,1.0,2025-08-18
123,218,Jardinage,free,reject_offer,-0.3,2025-07-24
23,39,Serrurerie,premium,ignore,0.0,2026-03-13
341,68,Serrurerie,basic,accept_offer,1.0,2025-07-11
25,161,Serrurerie,free,view_profile,0.2,2025-10-08
144,193,Serrurerie,basic,view_profile,0.2,2026-03-11
159,82,Maçonnerie,premium,view_profile,0.2,2025-07-25
121,275,Électricité,free,accept_offer,1.0,2025-08-30
186,121,Plomberie,basic,view_profile,0.2,2026-03-13
379,101,Jardinage,basic,reject_offer,-0.3,2025-07-14
386,199,Maçonnerie,elite,accept_offer,1.0,2026-04-27
211,114,Maçonnerie,free,accept_offer,1.0,2025-06-09
122,276,Menuiserie,elite,accept_offer,1.0,2026-05-12
349,45,Serrurerie,free,ignore,0.0,2026-05-30
246,126,Menuiserie,premium,reject_offer,-0.3,2026-04-08
7,239,Menuiserie,free,ignore,0.0,2026-04-04
362,157,Peinture,premium,reject_offer,-0.3,2026-01-10
247,95,Serrurerie,elite,view_profile,0.2,2025-06-16
182,67,Plomberie,free,view_profile,0.2,2026-05-28
368,52,Climatisation,basic,accept_offer,1.0,2026-02-02
5,234,Menuiserie,free,view_profile,0.2,2025-10-06
138,288,Jardinage,free,accept_offer,1.0,2025-06-19
335,273,Maçonnerie,free,ignore,0.0,2025-11-16
54,93,Déménagement,free,message_sent,0.6,2025-06-08
271,191,Informatique,premium,view_profile,0.2,2025-07-31
400,300,Déménagement,free,ignore,0.0,2026-04-19
136,156,Nettoyage,basic,accept_offer,1.0,2025-12-08
216,242,Menuiserie,basic,view_profile,0.2,2025-12-24
177,174,Maçonnerie,premium,accept_offer,1.0,2025-08-02
308,96,Informatique,basic,accept_offer,1.0,2026-02-15
41,121,Plomberie,basic,accept_offer,1.0,2026-05-21
